Indice,ECG
11825,43149
11826,44030
11827,45191
11828,45732
11829,47084
11830,47755
11831,48534
11832,49303
11833,49379
11834,49912
11835,50417
11836,50890
11837,51182
11838,51303
11839,51614
11840,52028
11841,51714
11842,51976
11843,51877
11844,51683
11845,51738
11846,51429
11847,51377
11848,51155
11849,51028
11850,50684
11851,50145
11852,49597
11853,49165
11854,48866
11855,48204
11856,48229
11857,47765
11858,46873
11859,46284
11860,45165
11861,44560
11862,44058
11863,43337
11864,42266
11865,40803
11866,39858
11867,38284
11868,36639
11869,35575
11870,34006
11871,32633
11872,31710
11873,30948
11874,29823
11875,29150
11876,28247
11877,26615
11878,25928
11879,24738
11880,24138
11881,23572
11882,22655
11883,21291
11884,20326
11885,19666
11886,19241
11887,18792
11888,18521
11889,18083
11890,17627
11891,17212
11892,16818
11893,16521
11894,16341
11895,16482
11896,16354
11897,16367
11898,16394
11899,16279
11900,16954
11901,17153
11902,17347
11903,17563
11904,17899
11905,18418
11906,18607
11907,19163
11908,19776
11909,20749
11910,21219
11911,22262
11912,22977
11913,24043
11914,26053
11915,27472
11916,28416
11917,29666
11918,30672
11919,32855
11920,34074
11921,35382
11922,36481
11923,37781
11924,38769
11925,39888
11926,40954
11927,42401
11928,43240
11929,44397
11930,45739
11931,46808
11932,47372
11933,48183
11934,48097
11935,48772
11936,49488
11937,50379
11938,50870
11939,51090
11940,51469
11941,51607
11942,51508
11943,52042
11944,52160
11945,52177
11946,51933
11947,51746
11948,51368
11949,51491
11950,51313
11951,50968
11952,50153
11953,49713
11954,49440
11955,48795
11956,48150
11957,47517
11958,46870
11959,45452
11960,44321
11961,43511
11962,42714
11963,41833
11964,41075
11965,40020
11966,38783
11967,37725
11968,35821
11969,34867
11970,33811
11971,32283
11972,31302
11973,30338
11974,29294
11975,28259
11976,27212
11977,26227
11978,24876
11979,24127
11980,22520
11981,21910
11982,21203
11983,20546
11984,20300
11985,19586
11986,18763
11987,18550
11988,17828
11989,17369
11990,17010
11991,16734
11992,16631
11993,16509
11994,16433
11995,16219
11996,16403
11997,16483
11998,16524
11999,16534
12000,16848
12001,17074
12002,17100
12003,17549
12004,17736
12005,18543
12006,19691
12007,20277
12008,20990
12009,21996
12010,22671
12011,24270
12012,25105
12013,25928
12014,26930
12015,29129
12016,30194
12017,31269
12018,32687
12019,34278
12020,35413
12021,36508
12022,37747
12023,38863
12024,40502
12025,41187
12026,42410
12027,43221
12028,44181
12029,44881
12030,45969
12031,46835
12032,47176
12033,48257
12034,49073
12035,49553
12036,49793
12037,50507
12038,50665
12039,51146
12040,51208
12041,51470
12042,51724
12043,51774
12044,51992
12045,52185
12046,52095
12047,51967
12048,51515
12049,51517
12050,51190
12051,51289
12052,51098
12053,50949
12054,50301
12055,49844
12056,49719
12057,49132
12058,47945
12059,47387
12060,46580
12061,46402
12062,45506
12063,44581
12064,43596
12065,42961
12066,42251
12067,40754
12068,39891
12069,38526
12070,37120
12071,34698
12072,33071
12073,31391
12074,30094
12075,29439
12076,28152
12077,27044
12078,25681
12079,24859
12080,24012
12081,23330
12082,22213
12083,21694
12084,20773
12085,19653
12086,19241
12087,18524
12088,18099
12089,17465
12090,17128
12091,16689
12092,16722
12093,16622
12094,16414
12095,16106
12096,16672
12097,16255
12098,16844
12099,16648
12100,16799
12101,17494
12102,17765
12103,18038
12104,18670
12105,19084
12106,19864
12107,20288
12108,21647
12109,22412
12110,23155
12111,24668
12112,25420
12113,26663
12114,28591
12115,29608
12116,30696
12117,31894
12118,32474
12119,34245
12120,35159
12121,36729
12122,38763
12123,39923
12124,40971
12125,43319
12126,44055
12127,44997
12128,45661
12129,46355
12130,47635
12131,48204
12132,48549
12133,49358
12134,50115
12135,50302
12136,50635
12137,50999
12138,51059
12139,51128
12140,51481
12141,51446
12142,51903
12143,52212
12144,52103
12145,51716
12146,51856
12147,51905
12148,51798
12149,51328
12150,51253
12151,50728
12152,50166
12153,50088
12154,49778
12155,49248
12156,48574
12157,47440
12158,46991
12159,46273
12160,45422
12161,44805
12162,43841
12163,43313
12164,42339
12165,41376
12166,40363
12167,39537
12168,37742
12169,36707
12170,35807
12171,34233
12172,33221
12173,32038
12174,30443
12175,29723
12176,27234
12177,26162
12178,25225
12179,24645
12180,23669
12181,23093
12182,22348
12183,21244
12184,20220
12185,19297
12186,18769
12187,18394
12188,17976
12189,17647
12190,17217
12191,17149
12192,16416
12193,16590
12194,16439
12195,16088
12196,16414
12197,16546
12198,16839
12199,17181
12200,17461
12201,17959
12202,18899
12203,20260
12204,21028
12205,21689
12206,22589
12207,23545
12208,24307
12209,25195
12210,26553
12211,29011
12212,30305
12213,31298
12214,33618
12215,35498
12216,36707
12217,37849
12218,38880
12219,40443
12220,41411
12221,42753
12222,43559
12223,45066
12224,45691
12225,46315
12226,46879
12227,47502
12228,47961
12229,48328
12230,48529
12231,49383
12232,50472
12233,50795
12234,51068
12235,51158
12236,51414
12237,51724
12238,51887
12239,52010
12240,51838
12241,51719
12242,51904
12243,51687
12244,51531
12245,51290
12246,50718
12247,50367
12248,50023
12249,49730
12250,49044
12251,48378
12252,47845
12253,46730
12254,46472
12255,45610
12256,44813
12257,44489
12258,43705
12259,42444
12260,41556
12261,40464
12262,38570
12263,37570
12264,36670
12265,35610
12266,34078
12267,32661
12268,31691
12269,30837
12270,29662
12271,28081
12272,27379
12273,25998
12274,24932
12275,24598
12276,23647
12277,23097
12278,22473
12279,21833
12280,20890
12281,19672
12282,18600
12283,18284
12284,17802
12285,17393
12286,17148
12287,16908
12288,16778
12289,16493
12290,16479
12291,16208
12292,16252
12293,16349
12294,16742
12295,16715
12296,16550
12297,17104
12298,17109
12299,17385
12300,17750
12301,18166
12302,19100
12303,19591
12304,20123
12305,20512
12306,21297
12307,22031
12308,22604
12309,23599
12310,24319
12311,25111
12312,26573
12313,27276
12314,28764
12315,30000
12316,31351
12317,32506
12318,33659
12319,34855
12320,35793
12321,37796
12322,38903
12323,40035
12324,40986
12325,41757
12326,43314
12327,44052
12328,45048
12329,45782
12330,46723
12331,48342
12332,48949
12333,49704
12334,49807
12335,50187
12336,51280
12337,51192
12338,51572
12339,52002
12340,51740
12341,51868
12342,51978
12343,51998
12344,51460
12345,51582
12346,51625
12347,51251
12348,51067
12349,50895
12350,51127
12351,50067
12352,49438
12353,49256
12354,48449
12355,47908
12356,47489
12357,46765
12358,45981
12359,44851
12360,43503
12361,42838
12362,41940
12363,40955
12364,39993
12365,39158
12366,37695
12367,36472
12368,34113
12369,33354
12370,32599
12371,31252
12372,30298
12373,29341
12374,27826
12375,26678
12376,25263
12377,24685
12378,23625
12379,23110
12380,22262
12381,21546
12382,21127
12383,20582
12384,19673
12385,18893
12386,18195
12387,17642
12388,17531
12389,17066
12390,16623
12391,16583
12392,16528
12393,16440
12394,16031
12395,16344
12396,16249
12397,16602
12398,16983
12399,16644
12400,16968
12401,17100
12402,17288
12403,17862
12404,17902
12405,18186
12406,18614
12407,18932
12408,19448
12409,19899
12410,20482
12411,21628
12412,22758
12413,23552
12414,24666
12415,25407
12416,27516
12417,28516
12418,30262
12419,31072
12420,32392
12421,34153
12422,35428
12423,36273
12424,37547
12425,39969
12426,40870
12427,41877
12428,42847
12429,43650
12430,45352
12431,46040
12432,46853
12433,47985
12434,48596
12435,48986
12436,49917
12437,50772
12438,51185
12439,50861
12440,50834
12441,51598
12442,51636
12443,51946
12444,51713
12445,52252
12446,52072
12447,51699
12448,51787
12449,51692
12450,51408
12451,50973
12452,50888
12453,50689
12454,50806
12455,50313
12456,49089
12457,48193
12458,47689
12459,47217
12460,46538
12461,45477
12462,44823
12463,43022
12464,42227
12465,41268
12466,39818
12467,38745
12468,37014
12469,35930
12470,33626
12471,32440
12472,31307
12473,29974
12474,29165
12475,28220
12476,27232
12477,24512
12478,23757
12479,22996
12480,22786
12481,21899
12482,20589
12483,20013
12484,19047
12485,18586
12486,18147
12487,17634
12488,17339
12489,17366
12490,16989
12491,16919
12492,16921
12493,16621
12494,16303
12495,16348
12496,16421
12497,16229
12498,16412
12499,16484
12500,16764
12501,17174
12502,17261
12503,17603
12504,17783
12505,18110
12506,18853
12507,19430
12508,20215
12509,21406
12510,21968
12511,22477
12512,23105
12513,23965
12514,24550
12515,25214
12516,26622
12517,27531
12518,29112
12519,29991
12520,31620
12521,33431
12522,34887
12523,35849
12524,37185
12525,39513
12526,40348
12527,40974
12528,41990
12529,42721
12530,43342
12531,43987
12532,44539
12533,45295
12534,46155
12535,47418
12536,48014
12537,48901
12538,49500
12539,50341
12540,50678
12541,50980
12542,51185
12543,51516
12544,51240
12545,51582
12546,51906
12547,51620
12548,51964
12549,52219
12550,52190
12551,51592
12552,51536
12553,51464
12554,51531
12555,50948
12556,50724
12557,50474
12558,49763
12559,49218
12560,48544
12561,47922
12562,47080
12563,46252
12564,45373
12565,44335
12566,43404
12567,42617
12568,41774
12569,40723
12570,39461
12571,37929
12572,36737
12573,34155
12574,33204
12575,31905
12576,30773
12577,29605
12578,28495
12579,27482
12580,26661
12581,24893
12582,23556
12583,22871
12584,22060
12585,21579
12586,20596
12587,19856
12588,19164
12589,18692
12590,18484
12591,17951
12592,17301
12593,17154
12594,16936
12595,16838
12596,16378
12597,16351
12598,16519
12599,16471
12600,16277
12601,16515
12602,16778
12603,16855
12604,17048
12605,17283
12606,17495
12607,18065
12608,18705
12609,18916
12610,19783
12611,20071
12612,21043
12613,21564
12614,22813
12615,23646
12616,24428
12617,24813
12618,25834
12619,27135
12620,28731
12621,29594
12622,31219
12623,32932
12624,33944
12625,35123
12626,35912
12627,36996
12628,38915
12629,40002
12630,41546
12631,42423
12632,43297
12633,44107
12634,45497
12635,46829
12636,47165
12637,48398
12638,48810
12639,49483
12640,49718
12641,50458
12642,50905
12643,51468
12644,51361
12645,51702
12646,51970
12647,51815
12648,51901
12649,52062
12650,51543
12651,51404
12652,51414
12653,51273
12654,50447
12655,50387
12656,49883
12657,49350
12658,48723
12659,48178
12660,47713
12661,47241
12662,46500
12663,45978
12664,44672
12665,44082
12666,43400
12667,42785
12668,41419
12669,40769
12670,39857
12671,38868
12672,35257
12673,33590
12674,32459
12675,31403
12676,29803
12677,29110
12678,28092
12679,26604
12680,25663
12681,24902
12682,23633
12683,22918
12684,22433
12685,21506
12686,20757
12687,20185
12688,19321
12689,18765
12690,18855
12691,18076
12692,17731
12693,17556
12694,17440
12695,16929
12696,16866
12697,16495
12698,16546
12699,16016
12700,16162
12701,16328
12702,16427
12703,16558
12704,17060
12705,17274
12706,17743
12707,17962
12708,18717
12709,19217
12710,19765
12711,21400
12712,21906
12713,22840
12714,23142
12715,23961
12716,25218
12717,26123
12718,27011
12719,28185
12720,28737
12721,29973
12722,31712
12723,33066
12724,34771
12725,36208
12726,37018
12727,39040
12728,40018
12729,40982
12730,41930
12731,43169
12732,44042
12733,44800
12734,45422
12735,46219
12736,47214
12737,47639
12738,48265
12739,48811
12740,49665
12741,50244
12742,50763
12743,50847
12744,51120
12745,51488
12746,51533
12747,51675
12748,51953
12749,51978
12750,51895
12751,51507
12752,51649
12753,51555
12754,51203
12755,51087
12756,50891
12757,50346
12758,50258
12759,49882
12760,49110
12761,48494
12762,47853
12763,46896
12764,46113
12765,45440
12766,44568
12767,42869
12768,42169
12769,41506
12770,40508
12771,39782
12772,38553
12773,37775
12774,36224
12775,35069
12776,34842
12777,32850
12778,31888
12779,30219
12780,29450
12781,28442
12782,27464
12783,26513
12784,25305
12785,24535
12786,24094
12787,22740
12788,21982
12789,21407
12790,20432
12791,19943
12792,18995
12793,18595
12794,18152
12795,17645
12796,17383
12797,17388
12798,16928
12799,16741
12800,16488
12801,16434
12802,16514
12803,16300
12804,16262
12805,16690
12806,16715
12807,16709
12808,17091
12809,17454
12810,17414
12811,17698
12812,17921
12813,18191
12814,18739
12815,19328
12816,19778
12817,20533
12818,21890
12819,22408
12820,23507
12821,24497
12822,25639
12823,27227
12824,28154
12825,29863
12826,30781
12827,33173
12828,34424
12829,35691
12830,37409
12831,38494
12832,40102
12833,41002
12834,41646
12835,42664
12836,43737
12837,44707
12838,46351
12839,47984
12840,48387
12841,49007
12842,49748
12843,50475
12844,50685
12845,51005
12846,51226
12847,51575
12848,51863
12849,51837
12850,51810
12851,51804
12852,52005
12853,51526
12854,51381
12855,51047
12856,51081
12857,50745
12858,49970
12859,49385
12860,48770
12861,48472
12862,47891
12863,47143
12864,46443
12865,45750
12866,44088
12867,42931
12868,42037
12869,41129
12870,40072
12871,38427
12872,37317
12873,35710
12874,32199
12875,31179
12876,29939
12877,29416
12878,28379
12879,27069
12880,26081
12881,24004
12882,23578
12883,22771
12884,21399
12885,20725
12886,20100
12887,19569
12888,18910
12889,18423
12890,18185
12891,17807
12892,17053
12893,17111
12894,16896
12895,16775
12896,16270
12897,16458
12898,16192
12899,16169
12900,16418
12901,16534
12902,16538
12903,17178
12904,17186
12905,17446
12906,17927
12907,18032
12908,18625
12909,19513
12910,20074
12911,20472
12912,21490
12913,22499
12914,23355
12915,24169
12916,24989
12917,25333
12918,26242
12919,27466
12920,29273
12921,31082
12922,32119
12923,33277
12924,35896
12925,36825
12926,38059
12927,39703
12928,40762
12929,41505
12930,42498
12931,43532
12932,44358
12933,45083
12934,45713
12935,46198
12936,47731
12937,48143
12938,49160
12939,49611
12940,49887
12941,50550
12942,51076
12943,51183
12944,51527
12945,51411
12946,51977
12947,52073
12948,51928
12949,51909
12950,51852
12951,51546
12952,51329
12953,51129
12954,50981
12955,50519
12956,50135
12957,49526
12958,48694
12959,47894
12960,47060
12961,46232
12962,45371
12963,43754
12964,42942
12965,42083
12966,40579
12967,39621
12968,38241
12969,36320
12970,34426
12971,33747
12972,32157
12973,32062
12974,30671
12975,29216
12976,28400
12977,27386
12978,26523
12979,25106
12980,24480
12981,23473
12982,22478
12983,21609
12984,20669
12985,19473
12986,18678
12987,18210
12988,17889
12989,17740
12990,17190
12991,16622
12992,16493
12993,16454
12994,16516
12995,16197
12996,16181
12997,16096
12998,16542
12999,16840
13000,16764
13001,17037
13002,17377
13003,17918
13004,18251
13005,19207
13006,20042
13007,21202
13008,21530
13009,22544
13010,23226
13011,23708
13012,24481
13013,25794
13014,26721
13015,28403
13016,29010
13017,30296
13018,31558
13019,32675
13020,33976
13021,35472
13022,36849
13023,37383
13024,39315
13025,40292
13026,41159
13027,42630
13028,43900
13029,44849
13030,45958
13031,46939
13032,47589
13033,47980
13034,48582
13035,49317
13036,49752
13037,50271
13038,50557
13039,51145
13040,51075
13041,51633
13042,51583
13043,51866
13044,51945
13045,51877
13046,52019
13047,51846
13048,51476
13049,51054
13050,50964
13051,50839
13052,49630
13053,49444
13054,48974
13055,48508
13056,47875
13057,47182
13058,46448
13059,45687
13060,44784
13061,43871
13062,43129
13063,41969
13064,41039
13065,40065
13066,39284
13067,37938
13068,37101
13069,35689
13070,34526
13071,33545
13072,32156
13073,30481
13074,29477
13075,28405
13076,26968
13077,26089
13078,25279
13079,23511
13080,22937
13081,22394
13082,21932
13083,21089
13084,20801
13085,20125
13086,19545
13087,19077
13088,18051
13089,17978
13090,17695
13091,17378
13092,17275
13093,16875
13094,16999
13095,16996
13096,16367
13097,16070
13098,16238
13099,258
13100,16633
13101,16343
13102,16645
13103,16900
13104,17326
13105,17234
13106,17982
13107,18552
13108,18929
13109,19352
13110,19890
13111,20418
13112,20934
13113,21593
13114,22840
13115,23554
13116,24440
13117,25365
13118,26212
13119,27714
13120,28612
13121,28976
13122,30431
13123,32138
13124,33870
13125,35153
13126,36191
13127,38511
13128,39614
13129,40622
13130,42192
13131,42969
13132,44224
13133,44963
13134,46302
13135,46900
13136,47416
13137,48082
13138,49030
13139,49173
13140,50017
13141,50751
13142,51001
13143,51272
13144,51185
13145,51698
13146,51684
13147,51817
13148,52319
13149,52236
13150,51612
13151,51752
13152,51213
13153,51172
13154,51089
13155,50876
13156,50671
13157,49988
13158,49245
13159,49219
13160,48798
13161,48313
13162,46810
13163,45848
13164,45066
13165,44190
13166,43329
13167,42827
13168,41992
13169,38962
13170,38235
13171,37388
13172,36059
13173,35220
13174,34234
13175,32579
13176,31520
13177,30787
13178,28784
13179,28142
13180,26565
13181,25569
13182,24920
13183,24071
13184,23511
13185,23302
13186,21602
13187,21062
13188,20629
13189,19851
13190,19276
13191,18826
13192,18297
13193,17890
13194,17560
13195,17175
13196,16634
13197,16793
13198,16523
13199,16561
13200,16554
13201,16503
13202,16320
13203,16437
13204,16185
13205,16752
13206,16993
13207,17481
13208,17166
13209,17733
13210,17743
13211,18193
13212,18416
13213,18852
13214,19585
13215,20194
13216,20626
13217,21511
13218,22418
13219,22944
13220,23479
13221,24042
13222,24931
13223,27276
13224,28035
13225,28729
13226,29878
13227,31191
13228,32764
13229,34012
13230,34775
13231,36993
13232,38382
13233,39465
13234,40784
13235,42691
13236,43456
13237,44137
13238,45648
13239,46297
13240,46762
13241,47425
13242,48272
13243,49121
13244,49616
13245,49714
13246,51005
13247,51130
13248,51364
13249,51580
13250,51735
13251,51771
13252,52295
13253,51893
13254,51679
13255,51718
13256,51943
13257,51332
13258,51194
13259,50821
13260,50107
13261,49463
13262,48965
13263,48221
13264,47320
13265,46747
13266,45307
13267,44054
13268,43166
13269,42361
13270,41489
13271,40279
13272,38848
13273,38647
13274,36730
13275,35030
13276,33757
13277,32578
13278,31589
13279,30063
13280,28608
13281,27324
13282,25645
13283,24719
13284,23768
13285,22632
13286,22068
13287,21597
13288,20232
13289,19656
13290,19253
13291,18590
13292,18144
13293,17988
13294,17653
13295,17159
13296,17230
13297,16721
13298,16196
13299,16444
13300,16277
13301,16241
13302,16904
13303,16738
13304,16789
13305,16993
13306,17295
13307,17483
13308,17785
13309,18346
13310,18824
13311,19328
13312,19978
13313,20533
13314,22205
13315,22798
13316,23691
13317,24037
13318,24986
13319,25717
13320,26803
13321,27859
13322,28679
13323,30430
13324,31528
13325,33150
13326,34591
13327,36927
13328,38135
13329,39332
13330,40778
13331,41744
13332,42168
13333,43041
13334,44536
13335,45229
13336,46302
13337,46958
13338,48009
13339,48361
13340,49101
13341,49673
13342,50156
13343,50253
13344,50584
13345,51314
13346,51531
13347,51621
13348,51570
13349,51828
13350,51724
13351,51869
13352,51960
13353,51701
13354,51746
13355,51396
13356,51458
13357,50898
13358,50777
13359,50713
13360,50094
13361,49190
13362,47988
13363,46831
13364,46448
13365,46048
13366,45371
13367,44693
13368,43660
13369,42785
13370,41954
13371,40390
13372,39605
13373,37938
13374,36818
13375,34960
13376,34287
13377,31569
13378,30040
13379,28740
13380,27888
13381,27159
13382,26091
13383,25046
13384,24247
13385,23611
13386,22241
13387,21748
13388,20896
13389,20494
13390,19839
13391,19231
13392,18349
13393,18002
13394,17455
13395,17094
13396,16686
13397,16722
13398,16667
13399,16641
13400,16538
13401,16180
13402,16296
13403,16703
13404,16729
13405,16845
13406,17040
13407,17348
13408,18006
13409,18800
13410,19411
13411,19863
13412,20536
13413,21386
13414,22262
13415,22424
13416,23343
13417,25015
13418,25626
13419,26953
13420,27861
13421,28307
13422,29416
13423,30504
13424,31688
13425,32982
13426,33969
13427,35858
13428,36932
13429,38453
13430,39731
13431,41177
13432,42290
13433,42719
13434,43582
13435,44881
13436,46084
13437,46737
13438,47325
13439,47955
13440,48644
13441,49138
13442,49652
13443,50124
13444,50753
13445,50581
13446,51200
13447,51228
13448,51506
13449,51448
13450,51748
13451,52023
13452,52147
13453,52006
13454,51819
13455,51780
13456,51116
13457,51136
13458,51293
13459,50556
13460,50303
13461,49494
13462,49261
13463,48514
13464,47573
13465,46733
13466,45676
13467,44988
13468,44244
13469,43315
13470,42333
13471,40884
13472,40142
13473,39459
13474,38536
13475,37219
13476,36488
13477,35520
13478,34464
13479,32128
13480,31001
13481,29892
13482,28842
13483,26849
13484,25997
13485,25031
13486,23748
13487,23000
13488,22656
13489,21999
13490,20647
13491,20142
13492,19301
13493,18792
13494,18894
13495,18380
13496,17812
13497,17521
13498,16864
13499,16812
13500,16597
13501,16275
13502,16346
13503,16229
13504,16200
13505,16568
13506,16378
13507,16562
13508,16930
13509,17285
13510,17484
13511,17770
13512,18065
13513,18636
13514,19258
13515,20261
13516,20700
13517,20967
13518,21916
13519,22771
13520,23756
13521,24428
13522,25525
13523,26260
13524,26848
13525,27700
13526,28593
13527,29726
13528,31704
13529,32670
13530,33414
13531,35277
13532,37045
13533,38185
13534,38887
13535,39797
13536,40571
13537,41356
13538,44461
13539,45046
13540,45689
13541,46358
13542,47082
13543,48086
13544,48524
13545,49723
13546,50265
13547,50529
13548,50797
13549,51036
13550,51211
13551,51634
13552,51499
13553,51671
13554,52091
13555,51959
13556,51763
13557,51966
13558,51697
13559,51860
13560,51582
13561,50912
13562,50959
13563,50927
13564,50475
13565,50137
13566,49521
13567,48852
13568,48402
13569,47113
13570,46545
13571,45446
13572,44463
13573,43430
13574,42071
13575,40453
13576,39674
13577,38960
13578,37781
13579,36698
13580,34279
13581,33144
13582,32133
13583,31047
13584,29904
13585,28835
13586,27243
13587,26311
13588,25549
13589,24857
13590,23934
13591,23429
13592,22286
13593,21761
13594,21087
13595,19953
13596,19792
13597,19090
13598,18667
13599,18150
13600,17696
13601,17372
13602,17168
13603,16767
13604,16635
13605,16429
13606,16535
13607,16292
13608,16469
13609,16290
13610,16760
13611,16528
13612,16805
13613,17016
13614,17097
13615,17453
13616,18153
13617,18738
13618,19383
13619,19860
13620,20276
13621,21352
13622,22208
13623,23175
13624,24051
13625,25446
13626,26111
13627,27275
13628,28025
13629,29561
13630,30245
13631,31642
13632,33688
13633,35892
13634,36789
13635,37475
13636,38538
13637,39524
13638,40652
13639,41840
13640,42671
13641,43643
13642,44206
13643,45313
13644,45959
13645,46488
13646,47073
13647,47862
13648,48566
13649,48985
13650,49249
13651,49812
13652,50225
13653,50973
13654,51052
13655,51137
13656,51609
13657,51772
13658,51732
13659,51967
13660,51822
13661,52052
13662,51647
13663,51893
13664,51216
13665,51323
13666,50950
13667,50393
13668,49953
13669,49425
13670,48902
13671,48396
13672,47649
13673,46996
13674,45724
13675,44939
13676,44708
13677,43732
13678,42962
13679,41750
13680,40950
13681,39949
13682,38906
13683,37362
13684,36471
13685,35496
13686,34453
13687,33274
13688,31858
13689,29909
13690,27860
13691,26834
13692,25950
13693,24987
13694,23835
13695,23068
13696,21635
13697,20578
13698,19988
13699,19514
13700,18903
13701,18290
13702,17900
13703,17756
13704,17229
13705,16918
13706,16691
13707,16450
13708,16358
13709,16149
13710,16317
13711,16152
13712,16627
13713,16678
13714,17170
13715,17366
13716,17686
13717,17946
13718,18476
13719,18982
13720,19667
13721,20169
13722,20760
13723,22183
13724,23025
13725,23735
13726,25379
13727,26384
13728,27373
13729,28072
13730,29413
13731,30140
13732,31467
13733,32196
13734,35158
13735,36214
13736,37499
13737,38365
13738,39648
13739,41600
13740,42737
13741,43630
13742,44848
13743,45464
13744,46046
13745,46947
13746,47440
13747,48029
13748,48314
13749,49440
13750,50371
13751,50389
13752,50909
13753,51053
13754,51072
13755,51694
13756,51736
13757,51655
13758,51898
13759,51817
13760,51566
13761,51726
13762,51622
13763,51422
13764,51375
13765,50999
13766,50430
13767,49920
13768,49740
13769,49384
13770,48815
13771,47718
13772,46036
13773,45391
13774,44536
13775,43249
13776,42381
13777,40453
13778,38849
13779,37833
13780,36747
13781,35677
13782,34190
13783,33230
13784,32072
13785,30990
13786,28737
13787,27290
13788,26623
13789,25416
13790,24323
13791,23551
13792,22773
13793,21919
13794,20958
13795,20351
13796,19701
13797,19181
13798,18594
13799,18152
13800,17940
13801,17681
13802,16991
13803,17033
13804,16949
13805,16577
13806,16466
13807,16358
13808,16426
13809,16228
13810,16397
13811,16320
13812,16907
13813,16764
13814,17114
13815,258
13816,17621
13817,17677
13818,18689
13819,19184
13820,19911
13821,20792
13822,21475
13823,22257
13824,23249
13825,24150
13826,25497
13827,26879
13828,27559
13829,29456
13830,30577
13831,32004
13832,33494
13833,33624
13834,35288
13835,37046
13836,38017
13837,40218
13838,41061
13839,42100
13840,43419
13841,44388
13842,45171
13843,46077
13844,46384
13845,47120
13846,47691
13847,48188
13848,48965
13849,49420
13850,50258
13851,50556
13852,51225
13853,50936
13854,51163
13855,51316
13856,51909
13857,51688
13858,52293
13859,52046
13860,51555
13861,51661
13862,51501
13863,50837
13864,51135
13865,50413
13866,49893
13867,49646
13868,49082
13869,48579
13870,48366
13871,47838
13872,46675
13873,45778
13874,45144
13875,44171
13876,42771
13877,40915
13878,39822
13879,38933
13880,37132
13881,36407
13882,33717
13883,32688
13884,31512
13885,30333
13886,29549
13887,27840
13888,26773
13889,26129
13890,24982
13891,24205
13892,23393
13893,22811
13894,22131
13895,20618
13896,19944
13897,19366
13898,18881
13899,18421
13900,18244
13901,17873
13902,17394
13903,17359
13904,16862
13905,16839
13906,16527
13907,16528
13908,16526
13909,16054
13910,16063
13911,16306
13912,16651
13913,16763
13914,17030
13915,17224
13916,17099
13917,17705
13918,17949
13919,18516
13920,18835
13921,19318
13922,20260
13923,20694
13924,21647
13925,22504
13926,23475
13927,24568
13928,25502
13929,26813
13930,27825
13931,28842
13932,29893
13933,31020
13934,31601
13935,33330
13936,35183
13937,36987
13938,38031
13939,39103
13940,40317
13941,41542
13942,43035
13943,43909
13944,45770
13945,46364
13946,47100
13947,47762
13948,48848
13949,49351
13950,49988
13951,50794
13952,50812
13953,51252
13954,51345
13955,51333
13956,51373
13957,52014
13958,52322
13959,51891
13960,51883
13961,51882
13962,51374
13963,51070
13964,50849
13965,50187
13966,49977
13967,49402
13968,48869
13969,48357
13970,47723
13971,47239
13972,46451
13973,45263
13974,44760
13975,42865
13976,42056
13977,41068
13978,40020
13979,37884
13980,37158
13981,35864
13982,34149
13983,32665
13984,31469
13985,28310
13986,27599
13987,26441
13988,25488
13989,24660
13990,23103
13991,22431
13992,21598
13993,20703
13994,19982
13995,19258
13996,18665
13997,17902
13998,17716
13999,17431
14000,17424
14001,16889
14002,16762
14003,16835
14004,16737
14005,16246
14006,16414
14007,16207
14008,16226
14009,16385
14010,16985
14011,16729
14012,17063
14013,17030
14014,17128
14015,17599
14016,17860
14017,18222
14018,18611
14019,19151
14020,20231
14021,20814
14022,21510
14023,22229
14024,22907
14025,23726
14026,24419
14027,25416
14028,26831
14029,27684
14030,29203
14031,30383
14032,32733
14033,34015
14034,35026
14035,36993
14036,38116
14037,39809
14038,40706
14039,41520
14040,42647
14041,43616
14042,44439
14043,46761
14044,47467
14045,48051
14046,48298
14047,48815
14048,49194
14049,50252
14050,50966
14051,50930
14052,51043
14053,51341
14054,51494
14055,51805
14056,51826
14057,51888
14058,51946
14059,51611
14060,51662
14061,51551
14062,51308
14063,50960
14064,50033
14065,49830
14066,48994
14067,48502
14068,47841
14069,47452
14070,46715
14071,45997
14072,44796
14073,43727
14074,42899
14075,41909
14076,41480
14077,40447
14078,38924
14079,37918
14080,35992
14081,35251
14082,33545
14083,30990
14084,29846
14085,28788
14086,27700
14087,26245
14088,25040
14089,24269
14090,23313
14091,22316
14092,21879
14093,21307
14094,19494
14095,18890
14096,18334
14097,17963
14098,17849
14099,17495
14100,17130
14101,16929
14102,16635
14103,16321
14104,16146
14105,16298
14106,16375
14107,16465
14108,16643
14109,16760
14110,16992
14111,17313
14112,17330
14113,17670
14114,17801
14115,18288
14116,18804
14117,19360
14118,19872
14119,20818
14120,21843
14121,23022
14122,23696
14123,24588
14124,25219
14125,26405
14126,27343
14127,28984
14128,30004
14129,30739
14130,32943
14131,33779
14132,35271
14133,36377
14134,37610
14135,38763
14136,40355
14137,41218
14138,41544
14139,42790
14140,43870
14141,44919
14142,45901
14143,47481
14144,48025
14145,48725
14146,49132
14147,50128
14148,50359
14149,50318
14150,50971
14151,51344
14152,51582
14153,51527
14154,51747
14155,52026
14156,51968
